#\*l[\oA]	F(\*l)
 10532.5  9.97899e-01
 10533.1  1.01841e+00
 10533.8  1.03164e+00
 10534.4  1.07357e+00
 10535.0  9.45031e-01
 10535.7  9.67598e-01
 10536.3  9.32716e-01
 10536.9  7.72457e-01
 10537.6  7.86072e-01
 10538.2  8.49199e-01
 10538.9  9.66601e-01
 10539.5  9.40154e-01
 10540.1  9.90898e-01
 10540.8  9.68505e-01
 10541.4  9.98901e-01
 10542.0  9.56762e-01
 10542.7  1.06050e+00
 10543.3  1.04640e+00
 10543.9  9.33936e-01
 10544.6  9.25779e-01
 10545.2  9.73723e-01
 10545.8  9.44905e-01
 10546.5  9.81394e-01
 10547.1  9.00248e-01
 10547.7  8.55642e-01
 10548.4  9.54785e-01
 10549.0  9.69135e-01
 10549.6  9.42471e-01
 10550.3  9.67752e-01
 10550.9  9.92233e-01
 10551.5  8.94013e-01
 10552.2  9.13210e-01
 10552.8  1.07862e+00
 10553.4  9.84683e-01
 10554.1  1.06201e+00
 10554.7  9.91150e-01
 10555.4  1.00936e+00
 10556.0  1.06174e+00
 10556.6  1.00139e+00
 10557.3  9.50860e-01
 10557.9  1.05841e+00
 10558.5  1.04393e+00
 10559.2  1.01427e+00
 10559.8  1.05282e+00
 10560.4  1.00448e+00
 10561.1  9.56205e-01
 10561.7  9.65161e-01
 10562.3  9.80150e-01
 10563.0  1.01982e+00
 10563.6  1.00442e+00
 10564.2  1.00251e+00
 10564.9  1.01142e+00
 10565.5  9.68781e-01
 10566.1  9.79830e-01
 10566.8  9.53069e-01
 10567.4  1.07510e+00
 10568.0  1.01950e+00
 10568.7  1.10168e+00
 10569.3  1.01445e+00
 10569.9  1.00563e+00
 10570.6  9.55523e-01
 10571.2  9.86349e-01
 10571.9  9.00882e-01
 10572.5  9.71461e-01
 10573.1  1.02409e+00
 10573.8  1.07556e+00
 10574.4  1.04458e+00
 10575.0  1.04753e+00
 10575.7  9.70535e-01
 10576.3  9.71696e-01
 10576.9  9.61192e-01
 10577.6  9.96548e-01
 10578.2  1.03299e+00
 10578.8  9.51864e-01
 10579.5  1.03765e+00
 10580.1  1.00784e+00
 10580.7  9.63342e-01
 10581.4  1.04470e+00
 10582.0  1.03161e+00
 10582.6  1.08164e+00
 10583.3  1.01163e+00
 10583.9  1.10011e+00
 10584.5  1.06326e+00
 10585.2  9.85042e-01
 10585.8  1.08149e+00
 10586.5  1.08073e+00
 10587.1  1.03885e+00
 10587.7  1.05912e+00
 10588.4  1.00301e+00
 10589.0  9.98783e-01
 10589.6  9.79304e-01
 10590.3  1.00005e+00
 10590.9  9.76515e-01
 10591.5  1.07076e+00
 10592.2  1.00709e+00
 10592.8  9.95023e-01
 10593.4  9.11061e-01
 10594.1  9.63706e-01
 10594.7  8.50232e-01
 10595.3  1.03031e+00
 10596.0  1.03973e+00
 10596.6  1.06834e+00
 10597.2  9.92000e-01
 10597.9  9.83692e-01
 10598.5  9.75414e-01
 10599.1  1.08008e+00
 10599.8  1.01588e+00
 10600.4  1.09661e+00
 10601.0  1.04718e+00
 10601.7  1.05266e+00
 10602.3  1.08764e+00
 10603.0  9.97659e-01
 10603.6  9.52634e-01
 10604.2  9.78972e-01
 10604.9  1.02975e+00
 10605.5  1.01002e+00
 10606.1  1.05471e+00
 10606.8  9.37683e-01
 10607.4  1.02327e+00
 10608.0  9.87290e-01
 10608.7  1.01970e+00
 10609.3  1.05907e+00
 10609.9  1.00505e+00
 10610.6  1.00963e+00
 10611.2  9.55795e-01
 10611.8  9.31133e-01
 10612.5  1.00634e+00
 10613.1  9.76341e-01
 10613.7  8.80504e-01
 10614.4  9.64663e-01
 10615.0  1.00594e+00
 10615.6  9.73450e-01
 10616.3  1.02997e+00
 10616.9  9.36958e-01
 10617.6  9.78805e-01
 10618.2  9.99269e-01
 10618.8  1.02340e+00
 10619.5  9.49904e-01
 10620.1  9.81240e-01
 10620.7  9.71658e-01
 10621.4  1.00710e+00
 10622.0  1.03604e+00
 10622.6  9.63317e-01
 10623.3  1.01276e+00
 10623.9  9.59006e-01
 10624.5  1.01025e+00
 10625.2  9.80378e-01
 10625.8  1.03350e+00
 10626.4  1.05525e+00
 10627.1  1.00837e+00
 10627.7  1.00062e+00
 10628.3  9.06938e-01
 10629.0  1.01721e+00
 10629.6  1.02465e+00
 10630.2  9.84787e-01
 10630.9  9.60539e-01
 10631.5  9.79281e-01
 10632.1  1.03177e+00
 10632.8  9.84028e-01
 10633.4  1.01392e+00
 10634.1  1.03094e+00
 10634.7  1.01686e+00
 10635.3  1.07110e+00
 10636.0  1.00310e+00
 10636.6  1.09215e+00
 10637.2  1.07241e+00
 10637.9  1.04520e+00
 10638.5  9.81662e-01
 10639.1  9.91841e-01
 10639.8  9.80812e-01
 10640.4  1.06004e+00
 10641.0  1.00292e+00
 10641.7  1.05835e+00
 10642.3  9.70111e-01
 10642.9  9.58839e-01
 10643.6  1.06311e+00
 10644.2  1.01152e+00
 10644.8  9.97745e-01
 10645.5  9.52424e-01
 10646.1  1.01015e+00
 10646.7  1.02265e+00
 10647.4  1.02218e+00
 10648.0  1.04275e+00
 10648.7  9.59044e-01
 10649.3  9.75984e-01
 10649.9  9.21911e-01
 10650.6  9.38340e-01
 10651.2  9.11196e-01
 10651.8  9.46985e-01
 10652.5  1.02362e+00
 10653.1  1.06103e+00
 10653.7  1.13275e+00
 10654.4  1.01187e+00
 10655.0  1.02620e+00
 10655.6  9.86813e-01
 10656.3  1.05497e+00
 10656.9  9.85406e-01
 10657.5  9.72468e-01
 10658.2  9.54708e-01
 10658.8  9.33750e-01
 10659.4  9.77488e-01
 10660.1  1.00909e+00
 10660.7  9.96135e-01
 10661.3  1.05056e+00
 10662.0  1.01890e+00
 10662.6  1.01642e+00
 10663.2  1.01626e+00
 10663.9  1.00331e+00
 10664.5  1.05016e+00
 10665.2  9.77076e-01
 10665.8  1.05096e+00
 10666.4  1.03787e+00
 10667.1  1.03475e+00
 10667.7  1.06430e+00
 10668.3  1.10708e+00
 10669.0  1.06462e+00
 10669.6  9.81443e-01
 10670.2  9.77013e-01
 10670.9  1.04873e+00
 10671.5  9.26837e-01
 10672.1  9.84147e-01
 10672.8  1.07014e+00
 10673.4  9.86579e-01
 10674.0  9.30277e-01
 10674.7  9.87795e-01
 10675.3  1.01846e+00
 10675.9  9.85997e-01
 10676.6  1.06002e+00
 10677.2  1.05937e+00
 10677.8  1.01200e+00
 10678.5  9.62370e-01
 10679.1  1.10383e+00
 10679.8  1.01817e+00
 10680.4  9.40354e-01
 10681.0  9.60955e-01
 10681.7  1.05103e+00
 10682.3  9.86348e-01
 10682.9  9.58594e-01
 10683.6  9.62296e-01
 10684.2  1.01394e+00
 10684.8  1.00903e+00
 10685.5  9.61676e-01
 10686.1  9.36217e-01
 10686.7  1.02933e+00
 10687.4  1.07062e+00
 10688.0  9.65879e-01
 10688.6  9.54348e-01
 10689.3  9.96724e-01
 10689.9  1.00465e+00
 10690.5  9.66195e-01
 10691.2  9.74723e-01
 10691.8  1.05679e+00
 10692.4  1.11045e+00
 10693.1  1.02087e+00
 10693.7  9.36329e-01
 10694.3  9.04901e-01
 10695.0  8.77586e-01
 10695.6  8.85120e-01
 10696.3  8.20598e-01
 10696.9  9.11218e-01
 10697.5  9.95246e-01
 10698.2  8.99478e-01
 10698.8  9.80613e-01
 10699.4  9.21472e-01
 10700.1  9.81112e-01
 10700.7  9.64698e-01
 10701.3  1.08250e+00
 10702.0  1.02446e+00
 10702.6  1.03291e+00
 10703.2  1.02424e+00
 10703.9  9.95664e-01
 10704.5  9.65941e-01
 10705.1  9.81219e-01
 10705.8  9.92848e-01
 10706.4  9.96647e-01
 10707.0  1.01395e+00
 10707.7  1.06704e+00
 10708.3  1.08910e+00
 10708.9  1.07790e+00
 10709.6  9.84726e-01
 10710.2  1.01257e+00
 10710.9  8.82997e-01
 10711.5  9.31206e-01
 10712.1  9.78776e-01
 10712.8  1.01309e+00
 10713.4  9.64726e-01
 10714.0  1.05033e+00
 10714.7  1.02447e+00
 10715.3  9.73573e-01
 10715.9  9.19391e-01
 10716.6  9.78624e-01
 10717.2  9.60724e-01
 10717.8  1.06232e+00
 10718.5  9.63964e-01
 10719.1  9.93184e-01
 10719.7  9.75823e-01
 10720.4  9.61201e-01
 10721.0  1.00152e+00
 10721.6  1.00930e+00
 10722.3  1.00247e+00
 10722.9  1.03109e+00
 10723.5  9.89477e-01
 10724.2  9.71273e-01
 10724.8  9.66178e-01
 10725.4  9.31787e-01
 10726.1  9.22119e-01
 10726.7  9.55500e-01
 10727.4  1.00606e+00
 10728.0  9.26336e-01
 10728.6  9.38306e-01
 10729.3  9.65000e-01
 10729.9  9.96145e-01
 10730.5  1.02751e+00
 10731.2  9.93259e-01
 10731.8  1.02496e+00
 10732.4  1.06943e+00
 10733.1  1.00420e+00
 10733.7  9.65252e-01
 10734.3  9.57170e-01
 10735.0  9.94939e-01
 10735.6  9.55997e-01
 10736.2  8.83018e-01
 10736.9  1.00803e+00
 10737.5  9.11043e-01
 10738.1  1.02051e+00
 10738.8  1.00531e+00
 10739.4  9.19254e-01
 10740.0  9.97681e-01
 10740.7  9.42055e-01
 10741.3  9.84013e-01
 10741.9  9.47334e-01
 10742.6  8.84529e-01
 10743.2  8.60668e-01
 10743.9  9.70634e-01
 10744.5  9.82695e-01
 10745.1  9.81041e-01
 10745.8  9.95508e-01
 10746.4  1.07956e+00
 10747.0  1.05894e+00
 10747.7  1.11533e+00
 10748.3  9.96701e-01
 10748.9  1.00789e+00
 10749.6  1.07309e+00
 10750.2  1.06053e+00
 10750.8  9.76151e-01
 10751.5  9.69562e-01
 10752.1  9.81762e-01
 10752.7  1.03202e+00
 10753.4  9.25788e-01
 10754.0  9.21645e-01
 10754.6  9.67971e-01
 10755.3  9.72869e-01
 10755.9  8.99103e-01
 10756.5  9.35123e-01
 10757.2  9.80367e-01
 10757.8  9.78369e-01
 10758.5  1.02948e+00
 10759.1  1.04740e+00
 10759.7  9.63058e-01
 10760.4  9.81100e-01
 10761.0  1.03012e+00
 10761.6  1.00742e+00
 10762.3  1.02240e+00
 10762.9  1.02763e+00
 10763.5  1.00610e+00
 10764.2  1.01952e+00
 10764.8  1.07234e+00
 10765.4  1.01968e+00
 10766.1  1.03713e+00
 10766.7  9.61608e-01
 10767.3  9.45440e-01
 10768.0  9.43368e-01
 10768.6  1.02636e+00
 10769.2  9.71865e-01
 10769.9  9.80060e-01
 10770.5  9.56707e-01
 10771.1  9.24304e-01
 10771.8  9.63353e-01
 10772.4  9.16686e-01
 10773.0  9.27530e-01
 10773.7  9.25847e-01
 10774.3  9.57664e-01
 10775.0  1.05053e+00
 10775.6  1.04745e+00
 10776.2  1.04987e+00
 10776.9  1.03187e+00
 10777.5  9.40610e-01
 10778.1  8.91585e-01
 10778.8  7.20567e-01
 10779.4  7.70473e-01
 10780.0  8.88136e-01
 10780.7  8.48980e-01
 10781.3  9.07833e-01
 10781.9  9.89648e-01
 10782.6  9.18480e-01
 10783.2  1.01693e+00
 10783.8  9.61442e-01
 10784.5  1.00757e+00
 10785.1  9.78151e-01
 10785.7  9.47213e-01
 10786.4  1.03624e+00
 10787.0  9.94056e-01
 10787.6  1.00474e+00
 10788.3  1.02650e+00
 10788.9  1.01962e+00
 10789.6  1.03821e+00
 10790.2  9.76773e-01
 10790.8  8.89234e-01
 10791.5  9.92029e-01
 10792.1  9.63959e-01
 10792.7  9.66130e-01
 10793.4  9.71574e-01
 10794.0  1.07094e+00
 10794.6  9.67823e-01
 10795.3  1.00390e+00
 10795.9  1.04203e+00
 10796.5  1.05060e+00
 10797.2  1.01760e+00
 10797.8  1.07122e+00
 10798.4  1.02667e+00
 10799.1  9.37596e-01
 10799.7  8.99283e-01
 10800.3  9.68328e-01
 10801.0  9.83386e-01
 10801.6  9.69418e-01
 10802.2  1.03495e+00
 10802.9  9.86499e-01
 10803.5  9.38358e-01
 10804.1  1.09381e+00
 10804.8  1.04427e+00
 10805.4  1.01778e+00
 10806.1  1.02503e+00
 10806.7  1.01388e+00
 10807.3  9.64819e-01
 10808.0  9.70739e-01
 10808.6  1.01420e+00
 10809.2  9.90580e-01
 10809.9  9.12411e-01
 10810.5  8.26906e-01
 10811.1  9.96546e-01
 10811.8  9.97344e-01
 10812.4  8.97189e-01
 10813.0  9.17646e-01
 10813.7  9.18521e-01
 10814.3  8.17953e-01
 10814.9  8.44135e-01
 10815.6  8.47893e-01
 10816.2  8.26201e-01
 10816.8  8.61435e-01
 10817.5  8.21432e-01
 10818.1  8.28185e-01
 10818.7  9.57787e-01
 10819.4  9.46023e-01
 10820.0  9.20051e-01
 10820.7  9.57096e-01
 10821.3  9.77432e-01
 10821.9  1.04492e+00
 10822.6  9.98666e-01
 10823.2  1.02453e+00
 10823.8  1.08165e+00
 10824.5  1.03393e+00
 10825.1  1.04851e+00
 10825.7  1.22936e+00
 10826.4  1.49126e+00
 10827.0  1.88462e+00
 10827.6  2.24812e+00
 10828.3  2.73022e+00
 10828.9  2.87105e+00
 10829.5  2.53613e+00
 10830.2  2.06350e+00
 10830.8  1.60867e+00
 10831.4  1.20244e+00
 10832.1  1.16069e+00
 10832.7  1.09910e+00
 10833.3  1.02460e+00
 10834.0  1.06061e+00
 10834.6  1.02344e+00
 10835.2  1.08263e+00
 10835.9  1.16091e+00
 10836.5  1.03935e+00
 10837.2  9.70323e-01
 10837.8  1.07560e+00
 10838.4  1.06511e+00
 10839.1  1.11187e+00
 10839.7  1.02029e+00
 10840.3  1.10198e+00
 10841.0  1.04033e+00
 10841.6  1.06405e+00
 10842.2  1.00502e+00
 10842.9  1.02003e+00
 10843.5  9.80587e-01
 10844.1  9.79604e-01
 10844.8  9.88461e-01
 10845.4  1.08109e+00
 10846.0  9.76728e-01
 10846.7  1.07322e+00
 10847.3  1.00503e+00
 10847.9  1.10182e+00
 10848.6  1.01173e+00
 10849.2  9.79564e-01
 10849.8  9.70174e-01
 10850.5  1.01014e+00
 10851.1  1.00686e+00
 10851.8  9.60697e-01
 10852.4  1.03658e+00
 10853.0  9.86096e-01
 10853.7  1.05600e+00
 10854.3  1.08048e+00
 10854.9  9.92927e-01
 10855.6  1.02671e+00
 10856.2  9.28332e-01
 10856.8  9.11508e-01
 10857.5  1.01982e+00
 10858.1  1.04671e+00
 10858.7  9.75500e-01
 10859.4  9.53839e-01
 10860.0  1.07038e+00
 10860.6  1.21071e+00
 10861.3  1.11995e+00
 10861.9  1.09202e+00
 10862.5  1.12846e+00
 10863.2  1.09070e+00
 10863.8  1.06972e+00
 10864.4  1.12415e+00
 10865.1  1.07788e+00
 10865.7  1.07993e+00
 10866.3  1.01530e+00
 10867.0  9.66126e-01
 10867.6  9.27787e-01
 10868.3  1.05054e+00
 10868.9  1.11630e+00
 10869.5  1.16172e+00
