#\*l[\oA]	F(\*l)
 10558.3  9.95697e-01
 10558.9  1.02368e+00
 10559.6  9.79939e-01
 10560.2  9.76827e-01
 10560.8  9.97650e-01
 10561.5  9.75491e-01
 10562.1  9.98930e-01
 10562.7  9.81553e-01
 10563.4  9.91109e-01
 10564.0  9.78293e-01
 10564.6  1.01751e+00
 10565.3  9.97685e-01
 10565.9  9.65641e-01
 10566.5  9.69999e-01
 10567.2  1.01273e+00
 10567.8  9.94253e-01
 10568.4  1.00178e+00
 10569.1  9.94938e-01
 10569.7  9.87148e-01
 10570.3  9.77850e-01
 10571.0  9.83751e-01
 10571.6  1.00582e+00
 10572.3  9.87153e-01
 10572.9  9.99850e-01
 10573.5  9.75104e-01
 10574.2  9.86186e-01
 10574.8  1.02396e+00
 10575.4  1.01818e+00
 10576.1  9.85604e-01
 10576.7  9.96480e-01
 10577.3  9.81751e-01
 10578.0  9.76703e-01
 10578.6  9.71618e-01
 10579.2  9.80803e-01
 10579.9  9.97947e-01
 10580.5  9.85008e-01
 10581.1  1.00211e+00
 10581.8  1.01826e+00
 10582.4  1.01377e+00
 10583.0  1.00522e+00
 10583.7  9.78984e-01
 10584.3  9.90078e-01
 10584.9  9.67704e-01
 10585.6  9.85760e-01
 10586.2  1.00235e+00
 10586.8  9.88162e-01
 10587.5  1.00012e+00
 10588.1  9.91803e-01
 10588.7  9.73499e-01
 10589.4  9.85977e-01
 10590.0  9.92111e-01
 10590.6  9.94899e-01
 10591.3  9.95342e-01
 10591.9  1.00503e+00
 10592.6  1.00267e+00
 10593.2  9.90583e-01
 10593.8  9.73837e-01
 10594.5  9.74363e-01
 10595.1  9.90728e-01
 10595.7  9.83359e-01
 10596.4  9.94427e-01
 10597.0  1.00230e+00
 10597.6  9.98664e-01
 10598.3  9.90553e-01
 10598.9  9.90529e-01
 10599.5  9.93809e-01
 10600.2  1.00688e+00
 10600.8  9.99125e-01
 10601.4  9.98317e-01
 10602.1  9.69594e-01
 10602.7  9.82822e-01
 10603.3  1.00018e+00
 10604.0  9.88131e-01
 10604.6  9.55193e-01
