#\*l[\oA]	F(\*l)
 10575.7  9.83405e-01
 10576.3  9.83968e-01
 10577.0  9.98243e-01
 10577.6  1.00144e+00
 10578.2  1.00335e+00
 10578.9  9.97880e-01
 10579.5  9.95628e-01
 10580.1  9.99253e-01
 10580.8  1.00388e+00
 10581.4  1.01662e+00
 10582.0  1.01409e+00
 10582.7  1.00296e+00
 10583.3  9.96812e-01
 10583.9  9.97136e-01
 10584.6  1.00419e+00
 10585.2  1.00692e+00
 10585.8  1.00452e+00
 10586.5  1.00791e+00
 10587.1  1.00812e+00
 10587.7  1.00104e+00
 10588.4  1.00176e+00
 10589.0  9.93533e-01
 10589.7  9.91409e-01
 10590.3  9.94894e-01
 10590.9  9.88266e-01
 10591.6  9.77450e-01
 10592.2  9.81825e-01
 10592.8  9.82433e-01
 10593.5  9.78326e-01
 10594.1  9.86404e-01
 10594.7  9.88730e-01
 10595.4  9.84624e-01
 10596.0  9.83667e-01
 10596.6  9.86552e-01
 10597.3  9.93695e-01
 10597.9  1.00701e+00
 10598.5  1.01156e+00
 10599.2  1.01203e+00
 10599.8  1.00702e+00
 10600.4  1.00281e+00
 10601.1  9.98411e-01
 10601.7  9.96204e-01
 10602.3  9.92321e-01
 10603.0  9.92033e-01
 10603.6  1.00060e+00
 10604.2  1.00316e+00
 10604.9  1.00725e+00
 10605.5  1.00570e+00
 10606.1  1.00246e+00
 10606.8  9.95292e-01
 10607.4  9.94043e-01
 10608.0  9.87885e-01
 10608.7  9.84934e-01
 10609.3  9.91631e-01
 10609.9  1.00109e+00
 10610.6  9.98525e-01
 10611.2  9.84091e-01
 10611.8  9.84885e-01
 10612.5  9.86457e-01
 10613.1  9.87555e-01
 10613.8  9.89586e-01
 10614.4  9.90310e-01
 10615.0  9.85655e-01
 10615.7  9.91065e-01
 10616.3  1.00087e+00
 10616.9  9.95327e-01
 10617.6  9.80878e-01
 10618.2  9.89557e-01
 10618.8  9.99849e-01
 10619.5  1.00200e+00
 10620.1  1.00537e+00
 10620.7  1.00563e+00
