#\*l[\oA]	F(\*l)
 10575.6  9.98823e-01
 10576.2  1.00294e+00
 10576.8  9.99769e-01
 10577.5  9.91554e-01
 10578.1  1.00236e+00
 10578.7  1.00253e+00
 10579.4  1.00109e+00
 10580.0  1.00312e+00
 10580.6  9.95544e-01
 10581.3  1.00729e+00
 10581.9  1.00048e+00
 10582.5  9.99861e-01
 10583.2  9.97032e-01
 10583.8  1.00350e+00
 10584.4  1.00233e+00
 10585.1  1.00066e+00
 10585.7  1.00281e+00
 10586.3  9.90728e-01
 10587.0  1.00354e+00
 10587.6  1.00239e+00
 10588.2  1.00695e+00
 10588.9  1.00110e+00
 10589.5  1.00130e+00
 10590.1  9.96867e-01
 10590.8  1.00629e+00
 10591.4  1.00185e+00
 10592.0  9.96621e-01
 10592.7  9.99923e-01
 10593.3  9.94166e-01
 10593.9  1.00474e+00
 10594.6  1.00841e+00
 10595.2  1.00019e+00
 10595.8  9.89851e-01
 10596.5  1.00591e+00
 10597.1  9.96394e-01
 10597.8  1.00560e+00
 10598.4  9.95913e-01
 10599.0  1.00835e+00
 10599.7  1.00702e+00
 10600.3  1.00760e+00
 10600.9  9.96369e-01
 10601.6  9.89619e-01
 10602.2  1.00095e+00
 10602.8  9.99997e-01
 10603.5  9.98865e-01
 10604.1  9.92709e-01
 10604.7  9.91361e-01
 10605.4  9.97066e-01
 10606.0  1.00039e+00
 10606.6  1.00420e+00
 10607.3  1.00147e+00
 10607.9  9.95841e-01
 10608.5  9.98108e-01
 10609.2  9.98498e-01
 10609.8  1.00197e+00
 10610.4  1.00193e+00
 10611.1  9.98691e-01
 10611.7  1.00211e+00
 10612.3  9.98314e-01
 10613.0  9.96394e-01
 10613.6  9.91171e-01
 10614.2  1.00505e+00
 10614.9  1.00558e+00
 10615.5  9.94817e-01
 10616.1  1.00002e+00
 10616.8  1.00324e+00
 10617.4  1.00389e+00
 10618.0  1.01419e+00
 10618.7  1.00798e+00
 10619.3  1.00364e+00
 10620.0  1.00244e+00
 10620.6  9.99252e-01
 10621.2  9.92610e-01
 10621.9  9.91567e-01
 10622.5  1.00582e+00
 10623.1  9.98030e-01
 10623.8  9.98588e-01
 10624.4  9.96022e-01
 10625.0  9.95873e-01
 10625.7  1.00478e+00
 10626.3  9.99503e-01
 10626.9  1.00382e+00
 10627.6  9.96229e-01
 10628.2  1.00155e+00
 10628.8  9.92992e-01
 10629.5  9.97466e-01
 10630.1  1.00661e+00
 10630.7  1.00022e+00
 10631.4  1.00084e+00
 10632.0  1.00336e+00
 10632.6  1.00125e+00
 10633.3  9.87221e-01
 10633.9  9.98283e-01
 10634.5  9.94873e-01
 10635.2  1.00223e+00
 10635.8  9.97645e-01
 10636.4  9.96278e-01
 10637.1  9.92144e-01
 10637.7  1.00251e+00
 10638.3  9.75567e-01
 10639.0  9.99878e-01
 10639.6  9.95343e-01
 10640.2  1.00108e+00
 10640.9  9.96849e-01
 10641.5  9.95790e-01
 10642.1  9.95092e-01
 10642.8  9.95930e-01
 10643.4  9.93561e-01
 10644.1  9.96522e-01
 10644.7  9.89706e-01
 10645.3  9.93969e-01
 10646.0  9.99500e-01
 10646.6  9.91302e-01
 10647.2  9.95417e-01
 10647.9  9.92891e-01
 10648.5  9.88384e-01
 10649.1  9.95900e-01
 10649.8  9.89449e-01
 10650.4  9.90882e-01
 10651.0  9.90205e-01
 10651.7  9.98564e-01
 10652.3  9.96559e-01
 10652.9  9.87192e-01
 10653.6  9.98921e-01
 10654.2  1.00132e+00
 10654.8  9.96991e-01
 10655.5  1.00229e+00
 10656.1  1.00588e+00
 10656.7  9.97383e-01
 10657.4  1.00609e+00
 10658.0  9.99041e-01
 10658.6  9.94728e-01
 10659.3  9.93004e-01
 10659.9  9.90523e-01
 10660.5  9.88778e-01
 10661.2  9.93522e-01
 10661.8  1.00166e+00
 10662.4  9.97381e-01
 10663.1  9.87042e-01
 10663.7  1.00370e+00
 10664.3  9.96418e-01
 10665.0  9.90048e-01
 10665.6  9.92939e-01
 10666.3  9.89476e-01
 10666.9  9.88089e-01
 10667.5  9.82062e-01
 10668.2  9.81706e-01
 10668.8  9.85166e-01
 10669.4  9.94661e-01
 10670.1  9.82455e-01
 10670.7  9.94087e-01
 10671.3  9.92071e-01
 10672.0  9.90104e-01
 10672.6  9.94130e-01
 10673.2  9.90385e-01
 10673.9  9.83001e-01
 10674.5  9.84622e-01
 10675.1  9.94794e-01
 10675.8  9.95880e-01
 10676.4  9.99635e-01
 10677.0  1.01609e+00
 10677.7  1.02093e+00
 10678.3  1.02742e+00
 10678.9  1.02222e+00
 10679.6  1.02699e+00
 10680.2  1.03369e+00
 10680.8  1.02626e+00
 10681.5  1.02326e+00
 10682.1  1.01708e+00
 10682.7  1.02535e+00
 10683.4  1.01826e+00
 10684.0  1.02453e+00
 10684.6  1.02520e+00
 10685.3  1.04996e+00
 10685.9  1.06165e+00
 10686.5  1.07798e+00
 10687.2  1.07580e+00
 10687.8  1.06496e+00
 10688.5  1.05166e+00
 10689.1  1.04832e+00
 10689.7  1.03833e+00
 10690.4  1.03400e+00
 10691.0  1.00692e+00
 10691.6  1.00297e+00
 10692.3  1.01433e+00
 10692.9  1.01663e+00
 10693.5  1.02956e+00
 10694.2  1.02881e+00
 10694.8  1.03437e+00
 10695.4  1.03728e+00
 10696.1  1.01906e+00
 10696.7  1.01188e+00
 10697.3  1.00216e+00
 10698.0  9.91966e-01
 10698.6  9.85719e-01
 10699.2  9.79524e-01
 10699.9  9.82248e-01
 10700.5  9.92998e-01
 10701.1  9.95906e-01
 10701.8  1.00718e+00
 10702.4  1.00821e+00
 10703.0  1.00090e+00
 10703.7  1.00872e+00
 10704.3  1.00725e+00
 10704.9  1.02128e+00
 10705.6  1.00542e+00
 10706.2  1.01069e+00
 10706.8  1.01139e+00
 10707.5  1.01448e+00
 10708.1  1.00918e+00
 10708.7  1.01337e+00
 10709.4  1.00855e+00
 10710.0  1.01375e+00
 10710.7  1.02251e+00
 10711.3  1.01572e+00
 10711.9  1.01967e+00
 10712.6  1.00882e+00
 10713.2  1.00932e+00
 10713.8  1.00866e+00
 10714.5  1.00368e+00
 10715.1  1.00405e+00
 10715.7  9.99213e-01
 10716.4  9.95038e-01
 10717.0  9.94662e-01
 10717.6  9.89459e-01
 10718.3  9.93923e-01
 10718.9  9.92876e-01
 10719.5  9.92816e-01
 10720.2  9.95658e-01
 10720.8  9.81561e-01
 10721.4  9.81414e-01
 10722.1  9.90218e-01
 10722.7  9.90679e-01
 10723.3  9.94997e-01
 10724.0  9.97792e-01
 10724.6  1.01123e+00
 10725.2  1.01066e+00
 10725.9  1.00889e+00
 10726.5  1.00873e+00
 10727.1  1.00864e+00
 10727.8  1.00749e+00
 10728.4  1.00293e+00
 10729.0  1.00538e+00
 10729.7  1.01228e+00
 10730.3  1.00104e+00
 10730.9  1.01390e+00
 10731.6  9.93181e-01
 10732.2  1.00971e+00
 10732.9  1.01602e+00
 10733.5  1.01824e+00
 10734.1  1.01648e+00
 10734.8  1.01495e+00
 10735.4  1.00658e+00
 10736.0  9.98989e-01
 10736.7  9.90987e-01
 10737.3  9.97151e-01
 10737.9  1.00104e+00
 10738.6  1.00253e+00
 10739.2  9.99544e-01
 10739.8  9.98384e-01
 10740.5  9.90831e-01
