#\*l[\oA]	F(\*l)
 10574.7  1.28873e+00
 10575.4  1.27956e+00
 10576.0  1.27471e+00
 10576.6  1.21972e+00
 10577.3  1.23694e+00
 10577.9  1.28105e+00
 10578.6  1.20699e+00
 10579.2  1.18786e+00
 10579.8  1.19008e+00
 10580.5  1.14464e+00
 10581.1  1.14761e+00
 10581.7  1.18456e+00
 10582.4  1.18343e+00
 10583.0  1.14897e+00
 10583.6  1.11762e+00
 10584.3  1.11920e+00
 10584.9  1.11806e+00
 10585.5  1.11919e+00
 10586.2  1.09486e+00
 10586.8  1.04678e+00
 10587.4  1.08345e+00
 10588.1  1.12042e+00
 10588.7  1.13234e+00
 10589.3  1.09864e+00
 10590.0  1.06406e+00
 10590.6  1.10558e+00
 10591.2  1.11842e+00
 10591.9  1.02173e+00
 10592.5  1.00509e+00
 10593.1  1.03474e+00
 10593.8  1.06940e+00
 10594.4  1.04365e+00
 10595.0  9.71282e-01
 10595.7  1.04141e+00
 10596.3  1.02588e+00
 10596.9  9.76056e-01
 10597.6  1.02036e+00
 10598.2  9.62840e-01
 10598.8  9.75189e-01
 10599.5  1.03144e+00
 10600.1  9.96768e-01
 10600.7  9.97020e-01
 10601.4  9.77577e-01
 10602.0  9.81148e-01
 10602.7  1.02100e+00
 10603.3  9.94991e-01
 10603.9  9.69825e-01
 10604.6  9.87349e-01
 10605.2  1.02169e+00
 10605.8  9.62225e-01
 10606.5  9.85831e-01
 10607.1  1.03254e+00
 10607.7  9.55510e-01
 10608.4  9.87645e-01
 10609.0  1.01481e+00
 10609.6  9.83955e-01
 10610.3  9.58983e-01
 10610.9  9.46114e-01
 10611.5  9.69900e-01
 10612.2  9.99726e-01
 10612.8  9.93303e-01
 10613.4  9.59386e-01
 10614.1  9.90770e-01
 10614.7  1.03898e+00
 10615.3  1.05263e+00
 10616.0  9.47908e-01
 10616.6  9.40976e-01
 10617.2  1.00867e+00
 10617.9  1.00038e+00
 10618.5  9.83919e-01
 10619.1  9.79716e-01
 10619.8  1.01386e+00
 10620.4  9.76886e-01
 10621.0  1.01443e+00
 10621.7  1.01251e+00
 10622.3  1.17358e+00
 10622.9  1.10055e+00
 10623.6  1.01758e+00
 10624.2  1.01466e+00
 10624.9  9.65978e-01
 10625.5  1.07335e+00
 10626.1  1.00105e+00
 10626.8  9.83028e-01
 10627.4  9.76893e-01
 10628.0  9.68383e-01
 10628.7  9.86272e-01
 10629.3  9.55665e-01
 10629.9  9.89475e-01
 10630.6  1.01007e+00
 10631.2  1.06805e+00
 10631.8  1.01888e+00
 10632.5  1.03229e+00
 10633.1  1.04231e+00
 10633.7  9.85871e-01
 10634.4  1.00705e+00
 10635.0  1.02764e+00
 10635.6  1.08145e+00
 10636.3  1.03835e+00
 10636.9  1.01002e+00
 10637.5  1.00667e+00
