#\*l[\oA]	F(\*l)
 10619.0  1.00607e+00
 10619.6  9.94872e-01
 10620.2  9.83411e-01
 10620.9  9.92137e-01
 10621.5  1.00679e+00
 10622.1  1.00363e+00
 10622.8  9.79468e-01
 10623.4  9.56880e-01
 10624.0  9.56085e-01
 10624.7  9.72397e-01
 10625.3  9.91095e-01
 10626.0  9.85118e-01
 10626.6  9.86700e-01
 10627.2  9.88697e-01
 10627.9  9.74296e-01
 10628.5  9.78914e-01
 10629.1  9.81205e-01
 10629.8  9.84172e-01
 10630.4  9.71142e-01
 10631.0  9.52303e-01
 10631.7  9.49951e-01
 10632.3  9.49609e-01
 10632.9  9.69670e-01
 10633.6  9.90781e-01
 10634.2  9.93339e-01
 10634.8  9.77593e-01
 10635.5  9.57085e-01
 10636.1  9.56252e-01
 10636.7  9.67141e-01
 10637.4  9.70379e-01
 10638.0  9.81511e-01
 10638.6  1.00006e+00
 10639.3  9.85260e-01
 10639.9  9.67403e-01
 10640.5  9.69653e-01
 10641.2  9.77187e-01
 10641.8  9.88777e-01
 10642.4  9.92815e-01
 10643.1  9.90873e-01
 10643.7  9.95294e-01
 10644.3  9.89458e-01
 10645.0  9.71001e-01
 10645.6  9.72835e-01
 10646.2  9.85497e-01
 10646.9  9.81753e-01
 10647.5  9.75492e-01
 10648.1  9.74570e-01
 10648.8  9.78516e-01
 10649.4  9.81858e-01
 10650.1  9.99589e-01
 10650.7  1.02452e+00
 10651.3  1.02357e+00
 10652.0  1.01655e+00
 10652.6  1.00697e+00
 10653.2  9.92316e-01
 10653.9  9.79665e-01
 10654.5  9.73832e-01
 10655.1  9.79867e-01
 10655.8  9.89831e-01
 10656.4  9.99466e-01
 10657.0  9.95897e-01
 10657.7  9.97506e-01
 10658.3  1.01536e+00
 10658.9  1.01033e+00
 10659.6  9.95132e-01
 10660.2  1.00355e+00
 10660.8  1.01952e+00
 10661.5  1.02386e+00
 10662.1  1.01474e+00
 10662.7  1.01653e+00
 10663.4  1.01927e+00
 10664.0  1.00633e+00
 10664.6  1.00579e+00
 10665.3  1.01637e+00
 10665.9  1.01474e+00
 10666.5  1.01019e+00
 10667.2  1.00544e+00
 10667.8  9.94152e-01
 10668.4  9.99015e-01
